220	1.3666666666666671
221	0.45727124183006546
222	0.14390718854386675
223	0.0065975290338718805
224	-1
225	0.45238095238095255
226	0.5527777777777777
227	0.5595545235638115
228	-1
229	1.1166666666666665
230	0.2213903743315508
231	-1
232	0.17565248434056485
233	0.7727272727272734
234	0.029798761609907132
235	0.11493989339257871
236	0.7582417582417591
237	-1
238	-1
239	0.6339285714285714
240	-1
241	-1
242	-1
243	0.3490324440052701
244	0.053068282822455536
245	-1
246	0.01772666583133423
247	0.031200960497835495
248	3.2222222222222223
249	0.14879402151867588
250	0.015231063358593717
251	0.814285714285715
252	0.14603174603174618
253	0.6518518518518519
254	0.3983957219251333
255	-1
256	0.08601195739126775
257	0.2999999999999998
258	-1
259	-1
260	-1
261	1.15
262	0.07217782217782205
263	0.8909090909090907
264	0.036740710270122004
265	0.2836363636363637
266	-1
267	0.13202245325007472
268	0.03992766928781358
269	0.048623012728197204
270	-1
271	0.0943162393162393
272	0.48863636363636376
273	-1
274	0.071420452414106
275	0.5620915032679741
276	0.040984393757502985
277	0.2037927350427351
278	0.5999999999999996
279	0.04282622139764999
280	0.043002136752136766
281	0.29771062271062254
282	0.7663690476190477
283	-1
284	0.07809117965367962
285	-1
286	0.01335974397119905
287	0.040776978740214
288	-1
289	0.12666666666666665
290	0.17976190476190457
291	0.023923145722126664
292	0.04981240981240962
293	0.09001752557787035
294	0.04815475491962895
295	0.12142154847054437
296	0.006287691475191526
297	0.03117003245292721
298	0.2320261437908493
299	0.11515151515151516
300	-1
301	0.015931372549019617
302	0.8636363636363638
303	0.0615048448553008
304	2.1527777777777777
305	0.044303740014524334
306	0.6904761904761905
307	-1
308	0.1180985680985681
309	-1
310	-1
311	0.05052810286716041
312	0.6085946573751452
313	0.2679487179487179
314	0.08621834150326801
315	0.17147435897435903
316	0.06666666666666654
317	2.1500000000000004
318	-1
319	-1
320	0.03341503267973856
321	0.08991697640594709
322	0.9004569504569503
323	0.4906060606060606
324	0.031578947368421595
325	0.5955882352941178
326	0.269047619047619
327	0.2342544297412451
328	0.12155178155178163
329	-1
330	0.06966195093264274
331	0.0940883190883189
332	0.022757617291930918
333	-1
334	0.18682391655849329
335	0.8148148148148149
336	0.6923076923076925
337	0.1904761904761907
338	-1
339	0.038895443062109715
340	0.04398222764227049
341	-1
342	0.17470760233918126
343	0.15807117718882427
344	0.24033473320158105
345	0.010457516339869244
346	0.17836257309941517
347	0.2541564039408867
348	0.07015060505967749
349	0.1363636363636367
350	0.05385323211410172
351	0.5219780219780219
352	0.076086144247909
353	1.5555555555555554
354	0.5705128205128203
355	-1
356	-1
357	0.3213993751346692
358	-1
359	0.07937943133255632
360	-1
361	0.8875000000000002
362	0.0856900452488687
363	0.038537549407114624
364	-1
365	0.5937728937728939
366	1.3844246031746028
367	0.03862179487179507
368	0.24583333333333313
369	-1
370	0.07413298139768729
371	-1
372	2.0384615384615383
373	0.16666666666666652
374	0.2621421788088455
375	-1
376	-1
377	-1
378	0.10443350585779373
379	0.1530612244897959
380	0.01600090590232144
381	0.07083333333333375
382	0.3571428571428572
383	0.3186813186813193
384	0.11904761904761862
385	0.4072007450542685
386	0.0535714285714286
387	0.043290043290043254
388	0.02979242979242991
389	0.0007597850187988087
390	-1
391	0.18740384615384614
392	0.01602564102564097
393	0.09413919413919415
394	0.026455026455026065
395	-1
396	0.06914855492997278
397	0.3351862584114106
398	0.48168498168498175
399	0.5321969696969697
400	-1
401	0.016377005347593565
402	0.09215139551523999
403	0.13333333333333375
404	-1
405	0.5657142857142857
406	0.019122383252818082
407	0.11764705882352944
408	0.2935601703717647
409	0.7362543991955754
410	0.3568181818181817
411	-1
412	0.13918171888320552
413	1.3545454545454545
414	0.5
415	-1
416	0.154170653907496
417	0.023626694717157577
418	-1
419	-1
420	0.893939393939394
421	-1
422	0.012500000000000178
423	-1
424	1.7272727272727266
425	0.7573529411764706
426	-1
427	-1
428	-1
429	0.09682539682539684
430	-1
431	-1
432	0.34090909090909094
433	-1
434	-1
435	0.11133069828722005
436	-1
437	0.10833333333333339
438	0.22329059829059825
439	-1
440	-1
442	2.8939393939393936
444	0.5222222222222221
445	-1
446	-1
447	0.33333333333333304
448	-1
449	-1
450	1.1545566502463052
451	0.21483523965141615
452	1.9015151515151518
453	-1
454	-1
455	-1
456	-1
457	-1
458	-1
459	-1
460	0.24252922322775272
462	-1
